Date,Open,High,Low,Close,Adj Close,Volume
6/24/2011,19.375,19.575001,18.42,18.625,14.262473,1675400
6/27/2011,18.344999,18.975,18.295,18.825001,14.415628,895200
6/28/2011,19.17,19.995001,18.85,19.35,14.81766,4151800
6/29/2011,19.5,20.485001,19.35,20.035,15.34221,3695200
6/30/2011,20.334999,21,20.09,20.700001,15.851444,3025600
7/1/2011,20.6,23.715,20.5,21.1,16.157755,8334200
7/5/2011,21.105,21.5,20.825001,21.105,16.161583,11823000
7/6/2011,20.799999,21.125,20.504999,20.945,16.039053,10983000
7/7/2011,21.094999,21.629999,20.855,20.889999,15.996939,16707600
7/8/2011,20.4,21.299999,20.26,20.705,15.855276,16417000
7/11/2011,20.395,20.395,19.754999,20.049999,15.35369,9495200
7/12/2011,19.93,20.495001,19.719999,20.24,15.49919,8011200
7/13/2011,20.26,20.620001,19.620001,19.98,15.300089,11642800
7/14/2011,19.985001,20.01,19.105,19.32,14.794684,11528400
7/15/2011,19.5,19.735001,19.049999,19.58,14.993789,9938400
7/18/2011,19.365,19.795,18.875,19.559999,14.978467,8311600
7/19/2011,19.629999,19.969999,19.565001,19.870001,15.215858,6423000
7/20/2011,19.895,19.969999,19.700001,19.764999,15.135453,5449000
7/21/2011,19.764999,20.120001,19.555,20.049999,15.35369,7249200
7/22/2011,20.139999,20.41,19.955,20.285,15.533652,6645600
7/25/2011,20.625,21.059999,20.325001,20.684999,15.839962,8898600
7/26/2011,20.695,21.860001,20.635,21.525,16.483206,11324200
7/27/2011,21.51,21.65,20.985001,21.030001,16.104151,6998400
7/28/2011,21.215,21.469999,21.094999,21.389999,16.379829,6654600
7/29/2011,21.174999,22.305,20.985001,21.895,16.766539,10709600
8/1/2011,22.52,22.690001,21.995001,22.485001,17.218348,11518400
8/2/2011,22.264999,22.450001,21.125,21.165001,16.207531,10995600
8/3/2011,21.639999,22.700001,19.51,20.715,15.862932,13413800
8/4/2011,20.355,20.355,18.615,19.209999,14.71045,15377800
8/5/2011,19.455,19.610001,16.719999,18.655001,14.285446,12348600
8/8/2011,17.620001,18,14.74,16.165001,12.378678,16543000
8/9/2011,16.535,18.205,16.209999,18.049999,13.822151,12054200
