Date,Open,High,Low,Close,Adj Close,Volume
7/31/2013,168.940002,169.850006,168.490005,168.710007,152.802856,142388700
8/1/2013,169.990005,170.809998,169.899994,170.660004,154.569,110438400
8/2/2013,170.279999,170.970001,170.050003,170.949997,154.83165,91116700
8/5/2013,170.570007,170.960007,170.350006,170.699997,154.605209,54072700
8/6/2013,170.369995,170.740005,169.350006,169.729996,153.726669,87495000
8/7/2013,169.190002,169.429993,168.550003,169.179993,153.228531,84854700
8/8/2013,169.979996,170.179993,168.929993,169.800003,153.790131,102181300
8/9/2013,169.580002,170.100006,168.720001,169.309998,153.346283,91757700
8/12/2013,168.460007,169.309998,168.380005,169.110001,153.165131,68593300
8/13/2013,169.410004,169.899994,168.410004,169.610001,153.617996,80806000
8/14/2013,169.529999,169.800003,168.699997,168.740005,152.830032,79829200
8/15/2013,167.410004,167.429993,166.089996,166.380005,150.69252,152931800
8/16/2013,166.059998,166.630005,165.5,165.830002,150.194412,130868200
8/19/2013,165.639999,166.210007,164.759995,164.770004,149.234344,96437600
8/20/2013,165.039993,166.199997,164.860001,165.580002,149.967957,89294400
8/21/2013,165.119995,166.029999,164.190002,164.559998,149.044159,159530500
8/22/2013,164.899994,166.300003,164.889999,166.059998,150.40271,101471400
8/23/2013,166.550003,166.830002,165.770004,166.619995,150.909943,90888900
8/26/2013,166.789993,167.300003,165.889999,166,150.348358,89702100
8/27/2013,164.360001,166,163.210007,163.330002,147.930115,158619400
8/28/2013,163.259995,164.490005,163.050003,163.910004,148.455429,108113000
8/29/2013,163.550003,165.039993,163.399994,164.169998,148.690903,119200500
8/30/2013,164.509995,164.529999,163.169998,163.649994,148.219925,134928900
9/3/2013,165.229996,165.580002,163.699997,164.389999,148.890137,142375100
9/4/2013,164.429993,166.029999,164.130005,165.75,150.121933,97389400
9/5/2013,165.850006,166.399994,165.729996,165.960007,150.312149,63090500
9/6/2013,166.509995,166.979996,164.479996,166.039993,150.384583,159756500
9/9/2013,166.449997,167.729996,166.449997,167.630005,151.824661,87559300
9/10/2013,168.639999,168.899994,168.259995,168.869995,152.947769,105847200
9/11/2013,168.639999,169.399994,168.350006,169.399994,153.42778,94545900
9/12/2013,169.339996,169.559998,168.720001,168.949997,153.020203,83209000
9/13/2013,169.130005,169.460007,168.740005,169.330002,153.364395,72727800
9/16/2013,171.160004,171.240005,170.039993,170.309998,154.251984,106299200
