Date	Open	High	Low	Close	Adj Close	Volume
7/30/2018	45.599998	46.380001	45.599998	46.060001	46.060001	2027400
7/31/2018	46.150002	46.41	45.119999	46	46	1847500
8/1/2018	45.52	45.529999	44.290001	44.939999	44.939999	4473700
8/2/2018	44.27	45.610001	42.630001	44.41	44.41	5896500
8/3/2018	44.43	45.189999	44.369999	45.150002	45.150002	2829100
8/6/2018	45.209999	46.119999	44.860001	45.639999	45.639999	1924900
8/7/2018	46.290001	46.889999	45.889999	46.380001	46.380001	2509700
8/8/2018	45.990002	46.389999	45.419998	46.130001	46.130001	2367500
8/9/2018	45.119999	45.790001	42.27	43.290001	43.290001	9332000
8/10/2018	42.889999	44.220001	42.529999	44.169998	44.169998	3490300
8/13/2018	44.130001	44.82	43.650002	43.689999	43.689999	2787800
8/14/2018	44.220001	44.799999	43.849998	43.900002	43.900002	1589200
8/15/2018	43.25	43.349998	41.759998	41.98	41.98	3975000
8/16/2018	42.380001	42.700001	41.740002	42.169998	42.169998	2560600
8/17/2018	42.459999	42.700001	41.779999	42	42	2247100
8/20/2018	41.810001	42.41	41.68	42.029999	42.029999	1887000
8/21/2018	42.43	42.919998	42.34	42.669998	42.669998	1938700
8/22/2018	43.119999	43.52	42.959999	43.279999	43.279999	1929900
8/23/2018	43	43.119999	42.5	42.860001	42.860001	1735700
8/24/2018	43.330002	43.889999	43.23	43.490002	43.490002	1589100
8/27/2018	43.540001	43.869999	43.41	43.77	43.77	1528300
8/28/2018	43.740002	43.77	42.73	42.759998	42.759998	2099400
