Date,Open,High,Low,Close,Adj Close,Volume
8/15/1997,18.152662,18.224131,17.580925,17.628571,6.097968,1255300
8/18/1997,17.604748,18.057373,17.485636,18.057373,6.246299,1350300
8/19/1997,17.962084,18.152662,17.72386,18.152662,6.279256,1526900
8/20/1997,18.105019,18.652933,18.057373,18.605288,6.435826,827700
8/21/1997,18.486177,18.533821,18.03355,18.105019,6.262776,1318300
8/22/1997,18.105019,18.533821,17.795326,18.533821,6.411108,1136000
8/25/1997,18.557644,18.557644,17.985907,18.057373,6.246299,1238000
8/26/1997,18.057373,18.295597,17.962084,18.152662,6.279256,968800
8/27/1997,18.152662,18.343243,18.03355,18.295597,6.328701,911400
8/28/1997,18.200308,18.247953,17.890617,18.105019,6.262776,1343500
8/29/1997,18.152662,18.390886,17.914438,18.128841,6.271019,915600
9/2/1997,18.128841,18.462355,18.128841,18.462355,6.386384,1504600
9/3/1997,18.486177,18.509998,18.343243,18.414709,6.369905,1361900
9/4/1997,18.438532,18.62911,18.414709,18.605288,6.435826,682300
9/5/1997,18.676756,18.748222,18.343243,18.367065,6.353424,984300
9/8/1997,18.414709,18.62911,18.414709,18.486177,6.394624,969100
9/9/1997,18.390886,19.034092,18.390886,18.91498,6.542954,1454200
9/10/1997,18.819691,19.057915,18.700579,18.986446,6.567676,2050800
9/11/1997,18.938803,18.938803,18.509998,18.581467,6.42759,1479900
9/12/1997,18.772045,18.795868,18.438532,18.795868,6.501752,1825700
9/15/1997,18.819691,18.962624,18.748222,18.772045,6.493514,872000
9/16/1997,19.034092,19.22467,18.986446,19.057915,6.592398,1782400
9/17/1997,19.057915,19.153204,18.772045,18.795868,6.501752,1329800
9/18/1997,18.867334,19.486717,18.867334,19.129381,6.617119,1087900
9/19/1997,19.034092,19.367605,18.986446,19.248493,6.658322,1618200
9/22/1997,19.153204,19.153204,18.748222,18.843512,6.518232,724100
9/23/1997,19.057915,19.057915,18.7244,18.843512,6.518232,1410900
9/24/1997,18.91498,19.31996,18.91498,19.081736,6.600637,2169700
9/25/1997,19.22467,19.296139,19.177027,19.272316,6.666561,1616600
9/26/1997,19.22467,19.415251,19.22467,19.415251,6.716007,941000
9/29/1997,19.391428,19.796408,19.296139,19.724941,6.82313,1091100
9/30/1997,19.534361,19.91552,19.439072,19.677296,6.806648,4024000
10/1/1997,19.653473,19.867876,19.605829,19.724941,6.82313,2257800
10/2/1997,19.439072,19.82023,19.272316,19.439072,6.724244,2284800
10/3/1997,19.582006,19.605829,19.272316,19.367605,6.699525,2537200
10/6/1997,19.51054,19.629652,19.31996,19.486717,6.740725,2697500
10/7/1997,19.439072,19.439072,19.248493,19.391428,6.707762,1846700
10/8/1997,19.31996,19.31996,19.010269,19.057915,6.592398,2219000
10/9/1997,18.962624,19.081736,18.795868,19.034092,6.584156,1513500
10/10/1997,18.962624,19.034092,18.938803,19.010269,6.575917,1348700
10/13/1997,19.105558,19.153204,18.891157,18.891157,6.534714,1148800
10/14/1997,18.986446,19.010269,18.605288,18.843512,6.518232,1582500
10/15/1997,18.772045,18.891157,18.62911,18.819691,6.50999,1191100
10/16/1997,18.986446,19.010269,18.676756,18.7244,6.477029,1296300
10/17/1997,18.652933,18.843512,18.62911,18.700579,6.46879,1359200
10/20/1997,18.795868,19.129381,18.62911,19.010269,6.575917,1485400
10/21/1997,19.034092,19.153204,18.891157,18.962624,6.559432,2864100
10/22/1997,18.962624,19.057915,18.676756,18.700579,6.46879,1418300
10/23/1997,18.557644,18.605288,18.295597,18.462355,6.386384,1248300
10/24/1997,18.676756,18.843512,18.414709,18.462355,6.386384,1573300
10/27/1997,18.367065,18.62911,17.866795,17.866795,6.180373,1519000
10/28/1997,17.342701,18.438532,17.104477,18.295597,6.328701,3001600
10/29/1997,18.247953,18.486177,18.128841,18.224131,6.303981,1690300
10/30/1997,18.057373,18.390886,17.962084,18.247953,6.432222,1572000
10/31/1997,18.343243,18.533821,18.128841,18.438532,6.499403,1400200
11/3/1997,18.62911,18.986446,18.62911,18.962624,6.684135,986900
11/4/1997,18.91498,18.986446,18.676756,18.91498,6.667344,860200
11/5/1997,18.938803,19.105558,18.891157,19.034092,6.709329,3859500
11/6/1997,18.91498,19.200848,18.843512,19.034092,6.709329,1704200
11/7/1997,18.843512,19.105558,18.676756,19.105558,6.734521,3911400
11/10/1997,19.105558,19.105558,18.748222,18.772045,6.616962,1405100
11/11/1997,18.676756,18.91498,18.676756,18.843512,6.642154,574000
11/12/1997,18.700579,19.057915,18.652933,18.700579,6.591772,1393600
11/13/1997,18.795868,19.010269,18.438532,18.772045,6.616962,1007100
11/14/1997,18.676756,19.153204,18.62911,19.153204,6.751316,1411700
11/17/1997,19.296139,19.439072,19.22467,19.391428,6.835285,693600
11/18/1997,19.391428,19.391428,18.891157,18.962624,6.684135,790200
11/19/1997,18.867334,19.034092,18.843512,18.867334,6.65055,1192900
11/20/1997,18.91498,19.415251,18.91498,19.343782,6.818495,1085100
11/21/1997,19.343782,19.415251,19.248493,19.415251,6.843685,865200
11/24/1997,19.248493,19.367605,19.010269,19.034092,6.709329,845800
11/25/1997,19.057915,19.081736,18.62911,18.891157,6.658949,1482300
11/26/1997,18.676756,18.700579,18.486177,18.557644,6.541389,1055200
11/28/1997,18.605288,18.676756,18.462355,18.462355,6.507798,308200
12/1/1997,18.367065,18.557644,18.105019,18.509998,6.524592,1605100
12/2/1997,18.509998,18.772045,18.462355,18.676756,6.583372,1034200
12/3/1997,18.486177,18.891157,18.414709,18.891157,6.658949,1605800
