Date,Open,High,Low,Close,Adj Close,Volume
8/15/1997,16.265625,16.265625,15.75,15.875,7.63664,314400
8/18/1997,15.875,15.875,15.5625,15.828125,7.614094,429200
8/19/1997,15.859375,16.328125,15.859375,16.25,7.817035,771600
8/20/1997,16.296875,16.4375,16.28125,16.421875,7.899715,472800
8/21/1997,16.484375,16.6875,16.265625,16.390625,7.884685,209600
8/22/1997,16.328125,16.515625,16.234375,16.515625,7.944816,468400
8/25/1997,16.515625,17.046875,16.515625,16.96875,8.162787,479200
8/26/1997,16.953125,17.15625,16.953125,17.125,8.23795,398000
8/27/1997,17.21875,17.75,17.203125,17.734375,8.53109,528000
8/28/1997,17.8125,17.828125,17.40625,17.5,8.418345,593200
8/29/1997,17.5625,17.75,17.5625,17.65625,8.493513,130400
9/2/1997,17.65625,17.984375,17.609375,17.984375,8.651356,284800
9/3/1997,17.953125,18.234375,17.84375,17.890625,8.606253,285200
9/4/1997,17.9375,18.1875,17.9375,18.125,8.719002,306400
9/5/1997,18.09375,18.203125,17.9375,17.953125,8.636319,204400
9/8/1997,18.015625,18.28125,18.015625,18.125,8.719002,201200
9/9/1997,18.109375,18.515625,18.109375,18.40625,8.854296,271600
9/10/1997,18.390625,18.6875,18.265625,18.359375,8.831747,309200
9/11/1997,18.359375,18.359375,17.671875,17.953125,8.636319,481200
9/12/1997,18.046875,18.765625,18.046875,18.6875,8.989592,516400
9/15/1997,18.6875,19,18.640625,18.828125,9.05724,365600
9/16/1997,19,19.15625,18.78125,18.859375,9.07227,431200
9/17/1997,18.921875,19.09375,18.671875,18.75,9.019657,548800
9/18/1997,18.71875,19.296875,18.71875,19,9.13992,476000
9/19/1997,19.015625,19.28125,19,19.03125,9.154953,346400
9/22/1997,19.03125,19.4375,19.03125,19.28125,9.275216,264800
9/23/1997,19.15625,19.21875,19.046875,19.09375,9.185016,458400
9/24/1997,19.125,19.375,19.0625,19.09375,9.185016,423600
9/25/1997,19.125,19.375,19.125,19.359375,9.312795,257200
9/26/1997,19.34375,19.625,19.296875,19.296875,9.282729,345200
9/29/1997,19.28125,20.09375,19.234375,19.96875,9.605933,689600
9/30/1997,19.921875,20.328125,19.75,20,9.620967,539200
10/1/1997,20.125,20.53125,20.125,20.15625,9.696128,503600
10/2/1997,20.125,20.5,20,20.5,9.861489,425600
10/3/1997,20.75,21.234375,20.75,21.171875,10.184696,864400
10/6/1997,21.3125,21.765625,21.1875,21.75,10.462802,821600
10/7/1997,21.78125,21.875,21.515625,21.734375,10.455288,1048000
10/8/1997,21.75,21.75,21.5625,21.578125,10.380122,307200
10/9/1997,21.53125,22.015625,21.5,21.96875,10.56803,727200
10/10/1997,21.953125,22.78125,21.890625,22.484375,10.816074,564000
10/13/1997,22.484375,22.65625,21.75,21.796875,10.485353,638400
10/14/1997,21.625,21.6875,20.984375,21.078125,10.139601,1008400
10/15/1997,21.078125,21.890625,20.96875,21.75,10.462802,394800
10/16/1997,21.6875,21.828125,20.78125,20.859375,10.03437,498000
10/17/1997,20.859375,21.109375,20.046875,20.234375,9.733709,848000
10/20/1997,20.234375,21.015625,20.234375,20.90625,10.056914,885200
10/21/1997,21.21875,22.078125,21.1875,21.953125,10.560519,1264400
10/22/1997,21.9375,21.9375,21.625,21.625,10.402671,268000
10/23/1997,21.34375,21.484375,21.203125,21.390625,10.289921,616800
10/24/1997,21.4375,21.6875,21.234375,21.25,10.222276,463600
10/27/1997,21.25,21.296875,18.75,19,9.13992,739200
10/28/1997,18.21875,19.5625,18,19.34375,9.305281,1370800
10/29/1997,19.53125,20.25,19.421875,20,9.620967,836000
10/30/1997,19.9375,20.703125,19.703125,20.125,9.681095,439200
